0,0,0
0,1,1
0,2,2
0,3,3
0,4,4
0,5,5
0,6,6
1,0,7
1,1,8
2,0,9
2,1,10
3,0,11
3,1,12
4,0,13
4,1,14
5,0,15
5,1,16
6,0,17
6,1,18
7,0,19
7,1,20
8,0,21
8,1,22
9,0,23
9,1,24
10,0,25
10,1,26
11,0,27
11,1,28
12,0,29
12,1,30
13,0,31
13,1,32
14,0,33
14,1,34
15,0,35
15,1,36
16,0,37
16,1,38
17,0,39
17,1,40
18,0,41
18,1,42
19,0,43
19,1,44
20,0,45
20,1,46
21,0,47
21,1,48
22,0,49
22,1,50
23,0,51
23,1,52
24,0,53
24,1,54
25,0,55
25,1,56
26,0,57
26,1,58
27,0,59
27,1,60
28,0,61
28,1,62
29,0,63
29,1,64
30,0,65
30,1,66
31,0,67
31,1,68
